Phylum	Y2_SI_1cm	O1_S_6	Y2_B_RL_L_MG_1	Y1_LI_37cm	Y2_B_LL_L_MG_1	Y2_NC_Air__MG_2	Y2_LI_10cm	Y1_S_1	Y1_S_6	O1_SI_81cm	O1_SI_1cm	O1_LI_37cm	O1_SI_201cm	O1_LI_55cm	Y1_LI_28cm	Y1_LI_19cm	O1_B_RA_L_MG_1	Y2_LI_28cm	O1_SI_41cm	Y1_SI_137cm	O2_B_RL_L_MG_1	Y2_SI_113cm	O2_SI_145cm	Y2_SI_57cm	Y1_LI_55cm	Y1_LI_1cm	O2_LI_55cm	O2_S_6	Y2_B_N_L_MG_1	O1_B_N_L_MG_1	O2_SI_121cm	Y1_B_RA_L_MG_1	Y1_B_LL_L_MG_1	Y2_SI_169cm	Y2_B_RA_L_MG_1	O2_SI_97cm	O1_LI_28cm	Y1_SI_85cm	O1_LI_10cm	Y2_S_6	Y2_LI_55cm	O2_B_RA_L_MG_1	O2_LI_37cm	O1_B_LA_L_MG_1	Y1_LI_46cm	O1_LI_46cm	Y1_SI_29cm	O1_SI_161cm	O2_SI_25cm	O2_B_N_L_MG_1	Y2_LI_46cm	O2_B_LL_L_MG_1	Y2_SI_29cm	Y2_SI_85cm	Y2_NC_scissors__MG_2	O1_S_1	Y2_B_LA_L_MG_1	O2_SI_73cm	Y2_LI_37cm	Y1_SI_1cm	Y2_LI_19cm	O2_LI_10cm	Y2_Lip_Upper	Y2_NC_forceps__MG_2	O1_SI_121cm	O2_LI_19cm	O2_Rshoulder	O1_LI_1cm	Y2_S_1	O2_SI_49cm	O2_LI_1cm	Y1_LI_10cm	O2_SI_1cm	O2_LI_46cm	O2_Lip_Upper	O2_S_1	O1_LI_19cm	Y1_SI_113cm	Y1_B_N_L_MG_1	Y2_SI_141cm	Y1_B_RL_L_MG_1	Y2_Right_Leg	O2_Right_Leg	O1_B_LL_L_MG_1	O2_B_LA_L_MG_1	Y2_Rshoulder	O1_B_RL_L_MG_1	O2_LI_28cm	Y1_SI_57cm	Y2_LI_1cm	Y1_B_LA_L_MG_1
Actinomycetota	0	0	0	0	0	0	0	0	0.001877626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.58E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000949336	0	0	0	0.004832377	0	0	0	0	0	0	0	1.16E-05	0	0	0	0	0	0	0.003403194	0.01387621	0	0	0.005179824	0	0	0.010458389	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	3.58E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45E-06	0	0	0	0	0	0	1.11E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132809	0	0	0	0	0	1.77E-05	0	0	0	0	0	7.24E-07	0	0	0	0	0	0	0.002339572	0	0	0	0.004591721	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0.005797169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74E-05	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0.00075105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.71E-05	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.30E-05	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80E-05	0	0	0	3.82E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09E-06	0	0	0	0	0	0	0	0	0	4.43E-06	0	0	0	0	0	1.54E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.31E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0.008942193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0.007956439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001824916	0	0	0	0.002352409	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001106498	0	0	0	0	0	0	0	0	0.000196309	0	0	0	0	0	0	0	0	0	0	3.09E-06	0	0	0	0	0	0	1.97E-05	0	0	0	0	2.83E-05	0	0	0	0	0	0	0	0	0	0	0	0.000521397	0	0	0	0	0	0	0	0	0	4.00E-05	0	7.12E-06	0	0	0	0	0	0	4.23E-05	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010570825	0	0	0	0	0	0	0	3.01E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019172553	0	0	0	3.14E-05	0	0	0	0	0	0	8.53E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000324643	0	0	0	0	0	0.000231347	0	0	0	0	0	2.05E-05	0	1.92E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0.004647124	0	0	4.03E-05	0	0	0	0	0	0	0.000843046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.24E-06	0	0	0	0	0	0	5.42E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006109198	0	0	0	0	0	7.75E-05	0	0	0	0	0	1.62E-05	0	0	0	0	0	0	0.019941304	0	0	0	0.032051572	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000433604	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059645352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.50E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007229119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000110102	0	0	0	0	0	0	0.00057735	0	0	0	0	0	0	0	0	0	0.013967448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000378067	0	0.000105559	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000131996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03E-06	0	0	0	2.57E-06	0	0	7.55E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.16E-07	0	0.000472209	0	0	0	0	0	5.31E-05	0	0	0	0	0	0.000195252	0	0	0	0	0	0	3.33E-05	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0.001150046	0	0	4.83E-05	0	0	0	0	0	0	0.000474213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.89E-06	0	0	0	0	0	0	2.66E-05	0	0	0	0	0	0	0	0	0	0.002147062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.54E-06	0	0	0	0	3.33E-05	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000723069	0	0	0	0	0	0	0	0	0	0	0	9.98E-06	0	0	0	0	0	0	0.00246836	0	0	0	0.003483375	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000474213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000196047	0	0	0	0	0	0	0	0	0	0.000831121	0	0	0	0	0	0	0.005469749	0	0	0	0	0	0.000181535	0	0	0	0	0	0.002562828	0	0	0	0	0	0	9.10E-05	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0.001032694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0.000943525	0	0	0	0	0	0	0	0	0.002045935	9.00E-05	0	0	0	0	0	0	0.00174932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16E-05	0	0	0	0	0	0	0.000147627	0	0	0	0	0	0	0	0	0	0.005055985	0	0	0	0	0	0	0	0	0	0	0	9.17E-05	0	0	0	0	0	0	0	0	1.51E-05	0	0	0	0	3.38E-05	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	4.39E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0.000882653	0	0	0	0	0	0	0	0	0.006203801	5.46E-05	0	0	0	0	0	0	0.001791473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61E-05	0	0	0	0	0	0	0.000153153	0	0	0	0	0	0	0	0	0	0.003670784	0	0	0	0	0	0	0.001219872	0	0	0	0	0	0	0	0	0	0	0	7.46E-05	0	3.00E-05	0	0	0	0	0.002323162	0	0	0	0.003505994	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.47E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000521397	0	0	0	0	0	0	0	0	0	0	0	0.004043781	0	0	0	0	0	0	4.48E-05	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0.002041918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000267024	0	0	0	0.000746437	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0.001079635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000148181	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0.000657169	0	0	0	0	0	0	0	0	0	0.0002213	0	0	0	2.35E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11E-06	0	0	0	0	0	0	1.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005164781	0	0	0	0.008305648	0	8.74E-05	0	0	0	0	0	4.93E-05	0	7.77E-07	0	0	0	0	0.032113541	0.004381961	0	0	0.029088442	0	0	0	6.15E-06	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000305604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002577472	0	0	0	0.0025672	0	3.98E-05	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0.009710838	0	0	0	0.011445374	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.89E-05	0	0	0	0.002508062	0	0	0	0	0	0	0	0	0.000525959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0.065843621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000204781	0	0	0	0	0	6.96E-06	0	0	0	0	0	0	6.56E-05	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10E-05	0	0	0	0	0	2.33E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.79E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0.001572512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003394	0	0	0	0	0	0	0	0	0	0	0	9.41E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0.001314338	0	0	0	0	0	0	0	0	9.55E-06	0	0	0	0	0.000301826	0	0	0	0	0	0	0	0	0	0	9.00E-05	0	0	0	0	2.63E-06	0	2.21E-05	0	0	0	0	0	0	0	0	0	1.86E-05	0	0	0	0	0	0	0	1.14E-05	0	7.60E-06	0	0.00936547	0	0	0	0	0	0.000256806	0	0	0	0	0	0.001317619	0	5.82E-06	0	0	0.000347761	0	0.000280947	0	0	0	0.002533363	0	0	0	1.83E-05	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.20E-06	0	0	0	0	0.000513692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33E-06	0	4.80E-06	0	3.94E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51E-06	0	0.002080669	0	0	0	0	0	0.000109585	0	3.23E-06	0	0	0	0.000165306	0	0	0	0	0	0	9.50E-05	0	0	0	0	0	0	0	7.59E-06	0
Actinomycetota	0	0	0	0	0	0	0	0	0.001736804	0	0	0	0	0	0	0	0	5.20E-06	0	0	0	0	0.000348907	0	0	0	0	0	0	0	0	0	0	0	0	0	3.96E-06	0	5.43E-06	0	3.87E-06	0	4.24E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85E-06	0	0.00165273	0	0	0	0	0	6.53E-05	0	0	0	0	0	0.00106803	0	3.88E-06	0	0	0	0	6.61E-05	0	0	0	0	0	0	0	0	0
Actinomycetota	0.034090909	0	0	0	0	0	0	0.006630452	0	0	0.00376188	0	0	0	6.44E-05	0	0	0	0.005859169	0	0	0.033116619	0.000104252	0.001357953	0	0	0	0.004941052	0	0	0	0.243353783	0	0	0.104944501	0	6.59E-06	0	0	0.00085964	7.39E-06	0	0	0	1.78E-05	0.000135785	0	0	0	0.174897119	0	0.115529285	0	0.053506869	0	0	0	0	0	0	6.48E-07	0	0.00186424	0	0	0	0	0	0.000885538	0	0	0.000641443	8.67E-05	0	5.61E-05	0.005209006	5.44E-06	0	0	0	0	0.000243156	0	0	0.112528003	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000255572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetota	0.01684953	0.000547853	0	0	0	0	0	0	0	0	0	0	0	0	1.99E-05	5.54E-05	0	4.49E-06	0.002750437	0	0	0.020926453	5.63E-05	0.000669546	0	0	0	0.000925984	0	0	0	0	0	0	0	0	0	0	6.01E-06	0	2.58E-06	0	0	0	0	8.76E-05	0	0	0	0	0	0	0	0	0	0.000923468	0	0	0	0	0	0	0.000836203	0	0	0	0	0	0.000179321	0	0	0	0.000110294	0	1.45E-06	0	0	0	0	0	0	3.38E-05	0	0	0	0.000588102	0	0	0	1.07E-05	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.35E-05	0	0	0	0	0	3.10E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.01E-06	0	2.37E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.03E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	1.80E-05	0	0	0	0	0	0	0	0	0	0	1.59E-05	7.28E-05	0	8.84E-06	0	0	0	0	5.38E-05	0	0	7.35E-05	5.16E-05	0	0	0	0	0	0	0	0	0	4.14E-06	0	1.49E-05	0	2.46E-05	0	0.000141723	0	2.22E-05	4.66E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.13E-06	6.99E-05	0	0	0	0.00010584	0	6.51E-05	0	0	9.84E-05	0	0.000321731	3.66E-05	0	0	9.51E-06	0	0	0	0	2.44E-05	0	0	0	0	0	0.000108923	0	6.33E-06	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	5.06E-05	0	0	0	0	0	0	0	0	0	0	0.000559092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48E-05	0	0	0	4.72E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001419496	0	0	0	0	0.000536289	0	1.75E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001941269	0	0	0	0	0	0.001973965	0	0	0	0	0	0	0	0	0	6.53E-06	0	0	0	1.78E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39E-05	0	0	0	0.002303772	2.15E-05	0	0	0	0.003524357	0	0	0	0	0	0	1.54E-05	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000222796	0	0	0	0	0	0	0	0	0	0	0	0	0	5.36E-06	0	4.08E-06	0	0	0	9.31E-06	0	0	2.21E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000410065	0	4.98E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137041	0	0	0	0	0	0.00128041	0	0	0	0	0	0	0	0	0	1.81E-06	0	0	0	2.39E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001062469	0	0	0	0	0	0	0.001489307	2.55E-06	0	0	0	0.002918556	0	0	0	0	0	0	8.95E-06	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001064377	0	0	0	9.15E-06	0	0	0	0	0	0	0	0	0	1.46E-05	0	1.86E-05	0	0	0	1.39E-05	0	0	1.61E-05	0	0	0	0	0	0	0	0	0	0.000900381	0	0	0	0	0	0	0	0	0	8.54E-06	0	0	0	0.002117609	1.56E-05	0	0	0	0.002004684	0	6.80E-06	0	0	0	0	3.58E-05	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.51E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.23E-06	0	0	0	1.05E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	6.47E-05	0	0	0	0	0	0	0	0.000228256	0	9.44E-05	0.000182177	0	0	1.25E-05	0	0.000607444	0	0	0.000163104	0	0	0.00016761	0.000134799	0	0	0	0	0	0	0	0	0	0.000128555	0	0.000255038	0	3.47E-05	0	0.000329473	0	6.41E-05	0.00031999	0	0	0	0	2.74E-05	0	0	0	0	0	0	0	2.81E-05	0	9.91E-06	0.000144073	0	0	0	0.000378761	0	0.000581362	0	0	0.000268339	0.002565771	0.000463331	0.000254575	0	0	0.000164584	0	0	0	0	0	0	0	0	0	0	0.000248967	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08E-05	0	0	0	0	0	0	0	0	1.85E-05	0	0	0	0	0	0	0	0	0	0	0	8.17E-06	0	3.05E-05	0	7.92E-05	0	9.46E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.33E-06	0	0	0	0	8.62E-05	0	0	0	0	6.36E-05	0	9.68E-05	8.46E-05	0	0	5.82E-06	0	0	0	0	0	0	0	0	0	0	0	0	2.87E-05	0
Actinomycetota	0	0	0	6.62E-05	0	0	8.72E-05	0	0	0	0	9.04E-05	0	0	0.000126889	9.67E-05	0	0.00010605	0	0.000620843	0	0	0.000302666	0	0	5.23E-05	0.000296224	0.000355578	0	0	0	0	0	0	0	0	1.88E-05	0	6.11E-05	0	0.000212161	0	0.00060283	0	7.32E-05	0.000140785	0	0	0	0	0.000180073	0	0	0	0	0	0	0	6.86E-05	0	5.06E-05	0.00032606	0	0	0	0.00065595	0	0	0	0	0.000577748	0	0.001054295	0.000407591	1.26E-05	0	5.51E-05	0	0	0	0	0.000183983	0	0	0	0	0	0.000384566	0	7.16E-05	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	1.30E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42E-05	0	0	0	0	0.000159741	0	0	1.59E-05	9.57E-05	0.000296315	0	0	0	0	0	0	0	0	8.86E-06	0	2.54E-05	0	7.26E-05	0	0.000229957	0	2.39E-05	0	0	0	0	0	6.31E-05	0	0	0	0	0	0	0	3.12E-05	0	2.02E-05	0.000134865	0	0	0	0.000325201	0	0	0	0	0.000214356	0	0.000538948	0.000129319	0	0	1.28E-05	0	0	0	0	0	0	0	0	0	0	0.000291203	0	3.34E-05	0
